company_id,company,year,motivators,topic
15,NipponSteel,2022,Innovative process development,2
15,NipponSteel,2022,Use of advanced ICT and artificial intelligence (AI),2
15,NipponSteel,2022,Profit secured by energy conservation,3
15,NipponSteel,2022,Improvement of direct contract-technology,2
15,NipponSteel,2022,Active investment in strategic products (industrial sector) based pricing,1
15,NipponSteel,2022,20% reduction in capacity after implementing the structural measures,1
15,NipponSteel,2022,Active investment in strategic products,1
15,NipponSteel,2022,Selection of products and facilities,1
15,NipponSteel,2022,Carbon neutral targets,0
15,NipponSteel,2022,Medium- to long-term targets for carbon neutrality,0
15,NipponSteel,2022,Government's Clean Energy Strategy,0
15,NipponSteel,2022,Active promotion of low-carbon technologies,0
15,NipponSteel,2022,Efforts to address climate change through industry organizations,0
15,NipponSteel,2022,Participation in climate change action of the global steel industry,2
15,NipponSteel,2022,Calculation and reporting of CO2 emissions of steel mills using a common global method,2
15,NipponSteel,2022,Achievement of carbon neutral steel and other innovations,2
15,NipponSteel,2022,Leadership in steel technology,2
15,NipponSteel,2022,Development of technology which can become key drivers for carbon neutral steel,2
15,NipponSteel,2023,"Contribution to policy formulation, as exemplified by the recently passed GX Promotion Act and GX Decarbonization Electricity Act",0
15,NipponSteel,2023,"Active development of policy proposals to achieve carbon neutrality by making use of all opportunities with the government, relevant ministries and local governments",0
15,NipponSteel,2023,Commitment to meeting the challenge of realizing measures that can deliver economic rationality,3
15,NipponSteel,2023,Efforts to address climate change through industry organizations carbon neutrality in 2050 (GX policy package) and other agendas,0
15,NipponSteel,2023,Leadership role in the JISF and Keidanren to develop climate change measures,1
15,NipponSteel,2023,"Participation in climate change action of the global steel industry, led by the World Steel Association",2
15,NipponSteel,2023,Issuance of green bonds to increase both the capacity and quality of non-oriented electrical steel sheets,2
15,NipponSteel,2023,Raising the retirement age to 65 to contribute to carbon neutrality,0
15,NipponSteel,2023,Hiring of post-doctoral researchers to contribute to carbon neutrality,0
15,NipponSteel,2023,Development of public relations measures to increase recognition among a broad range of generations for carbon neutrality,0
15,NipponSteel,2023,Support for work and family balance to contribute to carbon neutrality,0
15,NipponSteel,2023,Active recruitment of career professionals (including alumni) to contribute to carbon neutrality,0
15,NipponSteel,2023,Raising the starting salaries to contribute to carbon neutrality,0
15,NipponSteel,2023,"Issuance of green bonds to increase both the capacity and quality of non-oriented electrical steel sheets, specifically designed for eco-car drive motors",2
15,NipponSteel,2023,Creation of a global production system in “regions poised for demand growth” and “domains where our technological and product proficiencies can be utilized” to contribute to carbon neutrality,0
15,NipponSteel,2023,R&D resources on a world-class scale to contribute to carbon neutrality,0
15,NipponSteel,2023,Minimal emissions to contribute to carbon neutrality,0
15,NipponSteel,2023,99% recycling of by-products to contribute to carbon neutrality,1
15,NipponSteel,2023,"Air, water, soil contamination risk management to contribute to carbon neutrality",0
15,NipponSteel,2023,Transitioning from raw material interests for stable procurement to “business” to contribute to carbon neutrality,0
15,NipponSteel,2023,Creation of social value to contribute to carbon neutrality,0
15,NipponSteel,2023,Jobs for employees and growth in community to contribute to carbon neutrality,0
15,NipponSteel,2023,Non-steel business products and services to contribute to carbon neutrality,0
15,NipponSteel,2023,Human capital to contribute to carbon neutrality,0
15,NipponSteel,2023,"Safe, reliable living to contribute to carbon neutrality",0
15,NipponSteel,2023,"Environment and energy, urban infrastructure to contribute to carbon neutrality",0
15,NipponSteel,2023,"Energy preservation, climate action, recycle-oriented society to contribute to carbon neutrality",0
15,NipponSteel,2023,"Diversity & Inclusion, and Human Resources Development to contribute to carbon neutrality",0
15,NipponSteel,2023,"Chemicals, Functional materials, composite materials to contribute to carbon neutrality",0
15,NipponSteel,2023,"Disaster prevention and reduction, National Resilience to contribute to carbon neutrality",0
15,NipponSteel,2023,"IT consulting, DX promotion, IT solution, modernization to contribute to carbon neutrality",0
15,NipponSteel,2023,Other group companies to contribute to carbon neutrality,0
15,NipponSteel,2023,Supporting the domestic steel business from upstream to downstream of the value chain to contribute to carbon neutrality,2
15,NipponSteel,2023,Incorporating distribution into its own business domain to contribute to carbon neutrality,0
15,NipponSteel,2023,Infrastructure to build in emerging countries and to rebuild in developed countries to contribute to carbon neutrality,0
15,NipponSteel,2023,Products and technological solutions in growth areas to contribute to carbon neutrality,0
15,NipponSteel,2023,Education for employees and communities to contribute to carbon neutrality,0
15,NipponSteel,2023,Three non-steel segments to contribute to carbon neutrality,2
15,NipponSteel,2023,Companies derived from steelmaking business generate synergy and realize top-class profitability in the respective field to contribute to carbon neutrality,2
15,NipponSteel,2023,Financial capital to contribute to carbon neutrality,0
15,NipponSteel,2023,Robust financial base to contribute to carbon neutrality,0
15,NipponSteel,2023,Social and other related capital to contribute to carbon neutrality,0
15,NipponSteel,2023,2050 as a target for carbon neutrality,0
15,NipponSteel,2023,Development of high-grade steel technology to contribute to carbon neutrality,2
15,NipponSteel,2023,Started use of biomass resources in power stations to contribute to carbon neutrality,0
15,NipponSteel,2023,Evolving into a Further Vertically-integrated Business Structure to contribute to carbon neutrality,0
15,NipponSteel,2023,Process technology to contribute to carbon neutrality,0
15,NipponSteel,2023,Developed a waste plastics recycling process using coke ovens to contribute to carbon neutrality,1
15,NipponSteel,2023,Started a blast furnace hydrogen reduction test of the COURSE50 project to contribute to carbon neutrality,2
15,NipponSteel,2023,Completed construction of the first commercial model of an energy-efficient CO 2 separation and recovery facility to contribute to carbon neutrality,0
15,NipponSteel,2023,Developed the next-generation CLC-μ Process for cooling steel plates to contribute to carbon neutrality,2
15,NipponSteel,2023,Three Wealth of steel products and solution proposals for diverse applications to contribute to carbon neutrality,2
15,NipponSteel,2023,Contribution to SDGs in society non-steel to contribute to carbon neutrality,2
15,NipponSteel,2023,From “procurement” to “business” segments to contribute to carbon neutrality,0
15,NipponSteel,2023,Flat products to contribute to carbon neutrality,0
15,NipponSteel,2023,Pipes & tubes to contribute to carbon neutrality,0
15,NipponSteel,2023,Overseas steel business to contribute to carbon neutrality,2
15,NipponSteel,2023,Material Bars & wire rods to contribute to carbon neutrality,0
15,NipponSteel,2023,Domestic steel business to contribute to carbon neutrality,2
15,NipponSteel,2023,Construction products to contribute to carbon neutrality,0
15,NipponSteel,2023,Mother mills in Japan—a source of technological prowess to contribute to carbon neutrality,2
15,NipponSteel,2023,Overseas production bases that capture growth to contribute to carbon neutrality,0
15,NipponSteel,2023,Deepening and expansion to contribute to carbon neutrality,0
15,NipponSteel,2023,"Increase in the world’s steel demand, mainly in emerging countries as an opportunity for carbon neutrality",2
15,NipponSteel,2023,Gradual decrease in domestic steel demand in line with the declining population as an opportunity for carbon neutrality,2
15,NipponSteel,2023,"Growth in demand for high-grade steel, including new demand related to carbon neutrality as an opportunity for carbon neutrality",2
15,NipponSteel,2023,Increasing challenges of steel product exports from Japan due to the growing trend toward local production in various regions of the world as an opportunity for carbon neutrality,2
15,NipponSteel,2023,Establishment of carbon neutral steelmaking technology as an opportunity to reestablish overwhelming superiority in the global steel industry as an opportunity for carbon neutrality,2
15,NipponSteel,2023,"Increasing market volatility in prices of raw materials and products, driven by the supply/demand trend in China, accounting for the majority of the global market as an opportunity for carbon neutrality",2
15,NipponSteel,2023,Four pillars of the Medium- to Long-Term Management Plan and evolution into a new further vertically-integrated business structure as an opportunity for carbon neutrality,0
15,NipponSteel,2023,Measures for all four pillars have been implemented according to the roadmap and based on our long-term outlook as an opportunity for carbon neutrality,0
15,NipponSteel,2023,Rebuilding of our domestic steel business to contribute to carbon neutrality,2
15,NipponSteel,2023,Establishment of an efficient and strong production framework at the earliest possible time to contribute to carbon neutrality,0
15,NipponSteel,2023,Rebuilding the earnings base of our domestic mother mills to contribute to carbon neutrality,2
15,NipponSteel,2023,Materiality with due consideration of the corporate philosophy and priorities in manufacturing to contribute to carbon neutrality,0
15,NipponSteel,2023,Pledging to contribute to the creation of a society oriented toward environmental conservation and with low environmental impact to contribute to carbon neutrality,0
15,NipponSteel,2023,"Building of a circular economy through reduction of CO 2 emissions by the three “Eco” initiatives and innovative technology development, and recycling of industrial waste (such as plastics) to contribute to carbon neutrality",1
15,NipponSteel,2023,"Efforts aimed at carbon neutrality by 2050 from two aspects: Provision of high-performance steel products and solutions to reduce CO 2 emission of the society as a whole, and breakthrough technology development to decarbonize steelmaking processes to contribute to carbon neutrality",2
15,NipponSteel,2023,"Contribution to society by providing excellent products and services, and distributing profit to employees, government, shareholders, and other stakeholders to contribute to carbon neutrality",0
15,NipponSteel,2024,Opportunities in demand growth for low-carbon steel,2
15,NipponSteel,2024,Coexistence with Communities,4
15,NipponSteel,2024,Some shift to EAF steel with low CO2 emissions in production,2
15,NipponSteel,2024,Continued increase in demand for BF steel due to insufficient increase in EAF steel to satisfy growing worldwide demand,2
15,NipponSteel,2024,Acquire the SuMPO EPD (former EcoLeaf) environmental label for more products,1
15,NipponSteel,2024,"Accelerate the Carbon Neutral Vision (breakthrough technology development, including high-grade steel production in large-sized EAFs and hydrogen steelmaking)",2
15,NipponSteel,2024,Promote the use of direct reduced iron and other measures to reduce CO2 emissions in existing processes,2
15,NipponSteel,2024,Supply of NSCarbolex TM Neutral,0
15,NipponSteel,2024,Needs for a fundamental review of the steelmaking process aimed for decarbonization,2
15,NipponSteel,2024,Facilitate the development and implementation of breakthrough technologies by utilizing government support such as the Green Innovation Fund,2
15,NipponSteel,2024,Potential to gain a great competitive advantage if our technological development and investments advance ahead of global peers,2
15,NipponSteel,2024,Increase in investment burden and operating cost for the introduction of breakthrough technologies,2
15,NipponSteel,2024,Carbon Neutral Vision,0
15,NipponSteel,2024,Infrastructures that Support the Strategies,1
15,NipponSteel,2024,R&D Activities,2
15,NipponSteel,2024,Intellectual Property Activities,2
15,NipponSteel,2024,Digital Transformation Strategies,1
15,NipponSteel,2024,Opportunities in demand growth for high-grade steel,2
15,NipponSteel,2024,"Increase in demand for high-tensile steel, carbon fiber-reinforced plastic (CFRP), titanium, etc.",2
15,NipponSteel,2024,Acquiring new facilities will enable us to turn our technological expertise into actual profits,2
15,NipponSteel,2024,Promotion of measures against climate change by implementing the Carbon Neutral Vision,0
15,NipponSteel,2025,Achieving carbon neutrality in steel production processes by 2050,2
15,NipponSteel,2025,Development of a GX Steel market,2
15,NipponSteel,2025,Maintaining a sound financial foundation to achieve stable high performance,1
15,NipponSteel,2025,Enhancing competitiveness through the value chain,2
15,NipponSteel,2025,Use of by-product gases generated in steelmaking,2
15,NipponSteel,2025,Reuse of recycled water,1
15,NipponSteel,2025,Recycling of by-products and waste generated in and out of the Company,1
15,NipponSteel,2025,Contribution to SDGs through provision of indispensable Eco Products,1
15,NipponSteel,2025,Promotion of employee training to raise skills,6
15,NipponSteel,2025,Development of Nonframe method for earthquake-resistance steel materials,2
15,NipponSteel,2025,"Improvement of the working environment for women, support for career development, and work-life balance",6
15,NipponSteel,2025,"Full recycling of by-products, including slag, dust, and sludge",1
15,NipponSteel,2025,Increase in female employment and the number of female employees in management,6
15,NipponSteel,2025,Promotion of recycling of waste plastics,1
15,NipponSteel,2025,Prevention of harassment,1
15,NipponSteel,2025,Recycling and reuse of limited water resources,1
15,NipponSteel,2025,Promotion of measures against climate change by implementing the Carbon Neutral Vision,0
15,NipponSteel,2025,Development and provision of NSCarbolex Solution products that contribute to reducing CO2 emissions in society,0
15,NipponSteel,2025,Provision of titanium and stainless steel for seawater desalination plants,2
15,NipponSteel,2025,Provision of lining steel pipes for delivery of clean water,2
15,NipponSteel,2025,"Efficient use of energy, such as 100% use of by-product gases",1
15,NipponSteel,2025,Regeneration of seaweed beds with the use of steel slag,2
15,NipponSteel,2025,Partnership with U.S. Steel Corporation for carbon neutrality,2
15,NipponSteel,2025,Development of digital transformation strategies,1
15,NipponSteel,2025,Promotion of intellectual property activities,2
15,NipponSteel,2025,Development of hydroformed steel tubes for suspension components,2
15,NipponSteel,2025,Development of titanium alloys for mufflers and aircraft,2
15,NipponSteel,2025,Development of TranTixxii TP method and titanium foil method,2
15,NipponSteel,2025,Development of stainless steel cold-rolled sheets and plates,2
15,NipponSteel,2025,Development of steel products that contribute to reducing CO2 emissions in society,2
