company_id,company,year,barriers,topic
8,Voestalpine,2013,Regulatory and,1
8,Voestalpine,2018,High costs associated with the transition to low-carbon technologies.,0
8,Voestalpine,2018,Complexity of integrating new low-carbon technologies into existing production processes.,0
8,Voestalpine,2018,Limited availability and high costs of low-carbon raw materials.,2
8,Voestalpine,2018,Uncertainty and volatility of carbon pricing mechanisms.,14
8,Voestalpine,2018,Limited availability of low-carbon energy sources in certain regions.,4
8,Voestalpine,2018,High upfront costs of investing in low-carbon infrastructure.,0
8,Voestalpine,2018,Complexity of managing the carbon footprint of global supply chains.,1
8,Voestalpine,2018,Limited availability of low-carbon transportation options.,2
8,Voestalpine,2018,Regulatory uncertainty and conflicting policies hindering the transition to low-carbon technologies.,-1
8,Voestalpine,2018,Limited public acceptance of new low-carbon technologies and infrastructure.,15
8,Voestalpine,2018,High costs of decommissioning and disposing of fossil fuel-based infrastructure.,0
8,Voestalpine,2018,Limited availability of low-carbon skills and workforce.,10
8,Voestalpine,2018,Complexity of managing the carbon footprint of business travel and transportation.,1
8,Voestalpine,2018,Limited availability of low-carbon fuels for industrial processes.,4
8,Voestalpine,2018,High costs of carbon capture and storage technologies.,8
8,Voestalpine,2018,Limited availability of low-carbon materials for construction and manufacturing.,2
8,Voestalpine,2018,Complexity of managing the carbon footprint of product lifecycle.,1
8,Voestalpine,2018,Limited availability of low-carbon energy storage solutions.,4
8,Voestalpine,2018,High costs of low-carbon energy production in certain regions.,4
8,Voestalpine,2018,Limited public awareness and education on the importance of decarbonization.,15
8,Voestalpine,2018,Complexity of managing the carbon footprint of international trade and logistics.,1
8,Voestalpine,2018,Limited availability of low-carbon technologies for certain industrial processes.,5
8,Voestalpine,2018,High costs of low-carbon technologies for small and medium-sized enterprises.,12
8,Voestalpine,2018,Limited availability of low-carbon financing options for businesses.,1
8,Voestalpine,2018,Complexity of managing the carbon footprint of data centers and IT infrastructure.,1
8,Voestalpine,2018,Limited availability of low-carbon materials for packaging and consumer goods.,2
8,Voestalpine,2018,High costs of low-carbon technologies for remote and isolated communities.,12
8,Voestalpine,2018,Limited public acceptance of low-carbon technologies and infrastructure in certain regions.,15
8,Voestalpine,2018,Complexity of managing the carbon footprint of agriculture and land use.,1
8,Voestalpine,2018,Limited availability of low-carbon fuels for aviation and maritime transportation.,4
8,Voestalpine,2018,High costs of low-carbon technologies for heavy industry and manufacturing.,12
8,Voestalpine,2018,Limited availability of low-carbon energy sources for off-grid communities.,4
8,Voestalpine,2018,Complexity of managing the carbon footprint of waste management and recycling.,1
8,Voestalpine,2018,Limited availability of low-carbon technologies for certain industrial processes in developing countries.,5
8,Voestalpine,2018,High costs of low-carbon technologies for small-scale industries and entrepreneurs.,12
8,Voestalpine,2018,Limited public awareness and education on the importance of low-carbon technologies.,15
8,Voestalpine,2018,Complexity of managing the carbon footprint of international trade and commerce.,1
8,Voestalpine,2018,Limited availability of low-carbon materials for construction and building materials.,2
8,Voestalpine,2018,High costs of low-carbon technologies for certain industrial processes in emerging markets.,12
8,Voestalpine,2018,Limited availability of low-carbon energy storage solutions for off-grid communities.,4
8,Voestalpine,2018,Complexity of managing the carbon footprint of product design and development.,1
8,Voestalpine,2018,Limited availability of low-carbon fuels for industrial processes in certain regions.,4
8,Voestalpine,2018,High costs of low-carbon technologies for remote and isolated communities in developing countries.,12
8,Voestalpine,2018,Limited public acceptance of low-carbon technologies and infrastructure in emerging markets.,15
8,Voestalpine,2018,Complexity of managing the carbon footprint of global value chains.,1
8,Voestalpine,2018,Limited availability of low-carbon materials for packaging and consumer goods in emerging markets.,2
8,Voestalpine,2018,High costs of low-carbon technologies for small and medium-sized enterprises in emerging markets.,12
8,Voestalpine,2018,Limited availability of low-carbon financing options for businesses in emerging markets.,1
8,Voestalpine,2018,Complexity of managing the carbon footprint of data centers and IT infrastructure in emerging markets.,1
8,Voestalpine,2018,Limited availability of low-carbon materials for construction and building materials in emerging markets.,2
8,Voestalpine,2018,High costs of low-carbon technologies for heavy industry and manufacturing in emerging markets.,12
8,Voestalpine,2018,Limited availability of low-carbon energy sources for off-grid communities in emerging markets.,4
8,Voestalpine,2018,Complexity of managing the carbon footprint of waste management and recycling in emerging markets.,1
8,Voestalpine,2018,Limited availability of low-carbon technologies for certain industrial processes in emerging markets.,5
8,Voestalpine,2018,High costs of low-carbon technologies for small-scale industries and entrepreneurs in emerging markets.,12
8,Voestalpine,2018,Limited public awareness and education on the importance of low-carbon technologies in emerging markets.,15
8,Voestalpine,2018,Complexity of managing the carbon footprint of international trade and commerce in emerging markets.,1
8,Voestalpine,2018,Limited availability of low-carbon energy storage solutions for off-grid communities in emerging markets.,4
8,Voestalpine,2018,Complexity of managing the carbon footprint of product design and development in emerging markets.,1
8,Voestalpine,2018,Limited availability of low-carbon fuels for industrial processes in emerging markets.,4
8,Voestalpine,2018,High costs of low-carbon technologies for remote and isolated communities in emerging markets.,12
8,Voestalpine,2018,Complexity of managing the carbon footprint of global value chains in emerging markets.,1
8,Voestalpine,2018,Limited public awareness and education on the importance of low-carbon technologies in,15
8,Voestalpine,2019,Lack of access to low-carbon technologies and infrastructure.,5
8,Voestalpine,2019,High upfront costs of transitioning to low-carbon technologies.,0
8,Voestalpine,2019,Limited availability of low-carbon materials and feedstocks.,2
8,Voestalpine,2019,Complexity of integrating low-carbon technologies into existing production processes.,0
8,Voestalpine,2019,Limited availability of skilled workforce with expertise in low-carbon technologies.,10
8,Voestalpine,2019,High energy intensity of steel production.,0
8,Voestalpine,2019,Limited availability of renewable energy sources in certain regions.,4
8,Voestalpine,2019,High costs of carbon capture and storage technologies.,8
8,Voestalpine,2019,Limited availability of low-carbon transportation options.,2
8,Voestalpine,2019,Complexity of managing supply chain emissions.,1
8,Voestalpine,2019,Limited availability of low-carbon materials for certain applications.,2
8,Voestalpine,2019,High costs of recycling and reusing materials.,0
8,Voestalpine,2019,Limited availability of low-carbon fuels for industrial processes.,4
8,Voestalpine,2019,Complexity of managing indirect emissions from Scope 3 sources.,16
8,Voestalpine,2019,Limited availability of low-carbon technologies for certain industrial processes.,5
8,Voestalpine,2019,High costs of implementing low-carbon technologies in existing infrastructure.,0
8,Voestalpine,2019,Limited availability of low-carbon materials for construction and infrastructure projects.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for transportation and logistics.,2
8,Voestalpine,2019,High costs of implementing low-carbon technologies in emerging markets.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for packaging and consumer goods.,2
8,Voestalpine,2019,Complexity of managing emissions from supply chain partners.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for data centers and IT infrastructure.,1
8,Voestalpine,2019,High costs of implementing low-carbon technologies in remote or hard-to-reach areas.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for textiles and apparel.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in emerging markets.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for agriculture and forestry.,5
8,Voestalpine,2019,High costs of implementing low-carbon technologies in small and medium-sized enterprises.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for building insulation and construction.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in developing countries.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for waste management and recycling.,-1
8,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy intensity.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for automotive and aerospace industries.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex supply chains.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for oil and gas production.,5
8,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high capital intensity.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for chemical and petrochemical industries.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with high energy consumption.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for cement and concrete production.,-1
8,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high emissions intensity.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for glass and ceramics production.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex production processes.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for aluminum and steel production.,0
8,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy consumption and emissions.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for paper and pulp production.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with high capital intensity and energy consumption.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for mining and quarrying.,5
8,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high emissions intensity and energy consumption.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for construction and infrastructure projects in emerging markets.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex supply chains and high energy consumption.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for industrial processes in developing countries.,5
8,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy intensity and emissions.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for textiles and apparel in emerging markets.,2
8,Voestalpine,2019,Limited availability of low-carbon technologies for agriculture and forestry in developing countries.,5
8,Voestalpine,2019,High costs of implementing low-carbon technologies in small and medium-sized enterprises in emerging markets.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for building insulation and construction in emerging markets.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex production processes and high energy consumption.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for waste management and recycling in emerging markets.,5
8,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy intensity and emissions in emerging markets.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for automotive and aerospace industries in emerging markets.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with high capital intensity and energy consumption in emerging markets.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for oil and gas production in emerging markets.,5
8,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high emissions intensity and energy consumption in emerging markets.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for chemical and petrochemical industries in emerging markets.,2
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with high energy consumption and emissions in emerging markets.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for cement and concrete production in emerging markets.,-1
8,Voestalpine,2019,High costs of implementing low-carbon technologies in industries with high energy consumption and emissions in emerging markets.,12
8,Voestalpine,2019,Limited availability of low-carbon materials for glass and ceramics production in emerging markets.,2
8,Voestalpine,2019,Limited availability of low-carbon technologies for aluminum and steel production in emerging markets.,0
8,Voestalpine,2019,Limited availability of low-carbon materials for paper and pulp production in emerging markets.,2
8,Voestalpine,2019,Limited availability of low-carbon technologies for mining and quarrying in emerging markets.,5
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex supply chains and high energy consumption in emerging markets.,1
8,Voestalpine,2019,Limited availability of low-carbon technologies for industrial processes in emerging markets.,5
8,Voestalpine,2019,Limited availability of low-carbon technologies for agriculture and forestry in emerging markets.,5
8,Voestalpine,2019,Complexity of managing emissions from industrial processes in industries with complex production processes and high energy consumption in emerging markets.,1
8,Voestalpine,2019,High costs of implementing,12
8,Voestalpine,2020,High costs of low-carbon technologies,0
8,Voestalpine,2020,Limited availability of low-carbon technologies,5
8,Voestalpine,2020,Complexity of carbon pricing mechanisms,14
8,Voestalpine,2020,Uncertainty around future climate policies,0
8,Voestalpine,2020,Limited availability of low-carbon raw materials,2
8,Voestalpine,2020,High costs of carbon capture and storage,8
8,Voestalpine,2020,Limited availability of low-carbon energy sources,4
8,Voestalpine,2020,Complexity of supply chain emissions management,1
8,Voestalpine,2020,Limited availability of low-carbon transportation options,2
8,Voestalpine,2020,High costs of electrification of industrial processes,1
8,Voestalpine,2020,Complexity of hydrogen production and storage,1
8,Voestalpine,2020,Limited availability of low-carbon steel production technologies,0
8,Voestalpine,2020,High costs of carbon offsetting,14
8,Voestalpine,2020,Complexity of carbon footprint calculation and reporting,1
8,Voestalpine,2020,Limited availability of low-carbon construction materials,2
8,Voestalpine,2020,High costs of energy storage technologies,-1
8,Voestalpine,2020,Complexity of grid integration of renewable energy sources,6
8,Voestalpine,2020,Limited availability of low-carbon industrial processes,5
8,Voestalpine,2020,High costs of carbon capture and utilization,8
8,Voestalpine,2020,Complexity of climate change adaptation and resilience,1
8,Voestalpine,2020,Limited availability of low-carbon transportation infrastructure,2
8,Voestalpine,2020,High costs of green financing,0
8,Voestalpine,2020,Complexity of climate change mitigation and adaptation finance,1
8,Voestalpine,2020,Limited availability of low-carbon industrial technologies,5
8,Voestalpine,2020,High costs of climate change research and development,0
8,Voestalpine,2020,Complexity of climate change policy and regulation,1
8,Voestalpine,2020,Limited availability of low-carbon energy storage technologies,4
8,Voestalpine,2020,High costs of climate change awareness and education,10
8,Voestalpine,2020,Complexity of climate change communication and engagement,11
8,Voestalpine,2020,Limited availability of low-carbon industrial processes and technologies,5
8,Voestalpine,2020,High costs of climate change risk management and insurance,1
8,Voestalpine,2020,Complexity of climate change scenario planning and analysis,1
8,Voestalpine,2020,Limited availability of low-carbon transportation systems,2
8,Voestalpine,2020,High costs of climate change technology deployment and scaling,0
8,Voestalpine,2020,Complexity of climate change policy and regulatory frameworks,1
8,Voestalpine,2020,Limited availability of low-carbon industrial production technologies,5
8,Voestalpine,2020,High costs of climate change research and development funding,0
8,Voestalpine,2020,Complexity of climate change data collection and analysis,1
8,Voestalpine,2020,Limited availability of low-carbon industrial processes and equipment,5
8,Voestalpine,2020,High costs of climate change awareness and education programs,10
8,Voestalpine,2020,Complexity of climate change communication and stakeholder engagement,11
8,Voestalpine,2020,Limited availability of low-carbon industrial production methods,5
8,Voestalpine,2020,High costs of climate change risk management and insurance products,1
8,Voestalpine,2020,Complexity of climate change scenario planning and analysis tools,1
8,Voestalpine,2020,Limited availability of low-carbon industrial production technologies and equipment,5
8,Voestalpine,2020,High costs of climate change technology deployment and scaling up,0
8,Voestalpine,2020,Complexity of climate change policy and regulatory frameworks development,1
8,Voestalpine,2020,Limited availability of low-carbon industrial production methods and equipment,5
8,Voestalpine,2020,High costs of climate change research and development funding and resources,0
8,Voestalpine,2020,Complexity of climate change data collection and analysis methods,1
8,Voestalpine,2020,Limited availability of low-carbon industrial production technologies and methods,5
8,Voestalpine,2020,High costs of climate change awareness and education programs and resources,10
8,Voestalpine,2020,Complexity of climate change communication and stakeholder engagement strategies,11
8,Voestalpine,2020,Limited availability of low-carbon industrial production equipment and technologies,5
8,Voestalpine,2020,High costs of climate change risk management and insurance products and services,1
8,Voestalpine,2020,Complexity of climate change scenario planning and analysis tools and methods,1
8,Voestalpine,2020,High costs of climate change technology deployment and scaling up efforts,0
8,Voestalpine,2020,Complexity of climate change policy and regulatory frameworks development and implementation,1
8,Voestalpine,2020,Complexity of climate change data collection and analysis methods and tools,1
8,Voestalpine,2020,Complexity of climate change communication and stakeholder engagement strategies and methods,11
8,Voestalpine,2020,Complexity of climate change policy and regulatory frameworks development and,1
8,Voestalpine,2021,Process-related emissions cannot be completely avoided due to chemical-physical specificities of existing manufacturing processes.,1
8,Voestalpine,2022,High production costs associated with low-carbon technologies,0
8,Voestalpine,2022,Limited availability and high costs of low-carbon raw materials,2
8,Voestalpine,2022,Complexity of integrating low-carbon technologies into existing production processes,0
8,Voestalpine,2022,Limited scalability of low-carbon technologies,5
8,Voestalpine,2022,High energy consumption in steel production,0
8,Voestalpine,2022,Limited availability of low-carbon energy sources,4
8,Voestalpine,2022,High costs of carbon capture and storage,8
8,Voestalpine,2022,Complexity of implementing carbon pricing mechanisms,14
8,Voestalpine,2022,Limited public acceptance of low-carbon technologies,15
8,Voestalpine,2022,High costs of recycling and reusing steel products,0
8,Voestalpine,2022,Complexity of designing and implementing circular economy business models,0
8,Voestalpine,2022,Limited availability of low-carbon steel products,0
8,Voestalpine,2022,High costs of developing and implementing new low-carbon technologies,0
8,Voestalpine,2022,Complexity of integrating low-carbon technologies with existing supply chains,0
8,Voestalpine,2022,Limited availability of low-carbon transportation options,2
8,Voestalpine,2022,High costs of implementing low-carbon logistics and supply chain management systems,-1
8,Voestalpine,2022,Complexity of designing and implementing low-carbon product design and development processes,0
8,Voestalpine,2022,Limited availability of low-carbon materials and products,2
8,Voestalpine,2022,High costs of implementing low-carbon manufacturing processes,-1
8,Voestalpine,2022,Complexity of integrating low-carbon technologies with existing production systems,0
8,Voestalpine,2022,Limited availability of low-carbon energy storage solutions,4
8,Voestalpine,2022,High costs of implementing low-carbon energy management systems,12
8,Voestalpine,2022,Complexity of designing and implementing low-carbon energy efficiency measures,-1
8,Voestalpine,2022,Limited availability of low-carbon steel production technologies,0
8,Voestalpine,2022,High costs of implementing low-carbon steel production processes,0
8,Voestalpine,2022,Complexity of integrating low-carbon technologies with existing steel production systems,0
8,Voestalpine,2022,Limited availability of low-carbon steel products and materials,0
8,Voestalpine,2022,High costs of developing and implementing new low-carbon steel production technologies,0
8,Voestalpine,2022,Complexity of designing and implementing low-carbon steel production processes,0
8,Voestalpine,2022,Limited availability of low-carbon steel recycling and reusing technologies,0
8,Voestalpine,2022,High costs of implementing low-carbon steel recycling and reusing processes,0
8,Voestalpine,2022,Complexity of integrating low-carbon steel recycling and reusing technologies with existing steel production systems,0
8,Voestalpine,2022,Limited availability of low-carbon steel product design and development processes,0
8,Voestalpine,2022,High costs of implementing low-carbon steel product design and development processes,0
8,Voestalpine,2022,Complexity of designing and implementing low-carbon steel product design and development processes,0
8,Voestalpine,2022,Limited availability of low-carbon steel manufacturing processes,0
8,Voestalpine,2022,High costs of implementing low-carbon steel manufacturing processes,0
8,Voestalpine,2022,Complexity of integrating low-carbon steel manufacturing processes with existing steel production systems,0
8,Voestalpine,2022,High costs of implementing low-carbon steel production technologies,0
8,Voestalpine,2022,Complexity of designing and implementing low-carbon steel production technologies,0
8,Voestalpine,2022,High costs of implementing low-carbon steel recycling and reusing technologies,0
8,Voestalpine,2023,High costs associated with the transition to low-carbon technologies,0
8,Voestalpine,2023,Complexity of integrating new low-carbon technologies into existing production processes,0
8,Voestalpine,2023,Limited availability and high costs of low-carbon raw materials,2
8,Voestalpine,2023,Technical challenges in reducing emissions from certain industrial processes,1
8,Voestalpine,2023,Uncertainty and volatility of carbon pricing mechanisms,14
8,Voestalpine,2023,Limited availability of low-carbon energy sources in certain regions,4
8,Voestalpine,2023,High upfront investment costs for decarbonization projects,0
8,Voestalpine,2023,Complexity of measuring and reporting emissions from complex supply chains,1
8,Voestalpine,2023,Limited availability of skilled workers with expertise in low-carbon technologies,10
8,Voestalpine,2023,Regulatory uncertainty and conflicting policies that hinder decarbonization efforts,0
8,Voestalpine,2023,Limited availability of low-carbon transportation options for goods and services,2
8,Voestalpine,2023,High costs associated with carbon capture and storage technologies,8
8,Voestalpine,2023,Limited availability of low-carbon fuels for industrial processes,4
8,Voestalpine,2023,Complexity of integrating renewable energy sources into existing energy systems,6
8,Voestalpine,2023,High costs associated with energy storage technologies,-1
8,Voestalpine,2023,Limited availability of low-carbon materials for construction and infrastructure projects,2
8,Voestalpine,2023,Complexity of reducing emissions from industrial processes that are difficult to decarbonize,1
8,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes,5
8,Voestalpine,2023,High costs associated with reducing emissions from industrial processes that are energy-intensive,1
8,Voestalpine,2023,Complexity of reducing emissions from industrial processes that have complex supply chains,1
8,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes that are capital-intensive,5
8,Voestalpine,2023,High costs associated with reducing emissions from industrial processes that have long lifetimes,1
8,Voestalpine,2023,Complexity of reducing emissions from industrial processes that have complex interactions with other systems,1
8,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes that are highly customized,5
8,Voestalpine,2023,High costs associated with reducing emissions from industrial processes that have high energy requirements,1
8,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes that are highly specialized,5
8,Voestalpine,2023,High costs associated with reducing emissions from industrial processes that have high material requirements,1
8,Voestalpine,2023,Limited availability of low-carbon technologies for certain industrial processes that are highly complex,5
8,Voestalpine,2023,Limited availability of low-carbon technologies for,5
8,Voestalpine,2024,High costs associated with new technologies in steel production,0
8,Voestalpine,2024,Complexity of implementing new technologies in steel production,0
8,Voestalpine,2024,Limited availability of new technologies in steel production,0
8,Voestalpine,2024,High upfront investment costs for decarbonisation,0
8,Voestalpine,2024,Complexity of integrating new technologies into existing production processes,0
8,Voestalpine,2024,Limited scalability of new technologies in steel production,0
8,Voestalpine,2024,High costs associated with sustainable products and services,0
8,Voestalpine,2024,Complexity of implementing sustainable products and services,0
8,Voestalpine,2024,Limited availability of sustainable products and services,0
8,Voestalpine,2024,High upfront investment costs for sustainable products and services,0
8,Voestalpine,2024,Complexity of integrating sustainable products and services into existing supply chains,0
8,Voestalpine,2024,Limited scalability of sustainable products and services,0
8,Voestalpine,2024,High costs associated with research and development for decarbonisation,0
8,Voestalpine,2024,Complexity of implementing research and development for decarbonisation,0
8,Voestalpine,2024,Limited availability of research and development for decarbonisation,0
8,Voestalpine,2024,High upfront investment costs for research and development for decarbonisation,0
8,Voestalpine,2024,Complexity of integrating research and development for decarbonisation into existing production processes,-1
8,Voestalpine,2024,Limited scalability of research and development for decarbonisation,0
8,Voestalpine,2024,Complexity of implementing new technologies in the supply chain,0
8,Voestalpine,2024,Limited availability of new technologies in the supply chain,0
8,Voestalpine,2024,High upfront investment costs for new technologies in the supply chain,0
8,Voestalpine,2024,Complexity of integrating new technologies into existing supply chains,0
8,Voestalpine,2024,Limited scalability of new technologies in the supply chain,0
8,Voestalpine,2024,Complexity of implementing sustainable supply chain practices,0
8,Voestalpine,2024,Limited availability of sustainable supply chain practices,0
8,Voestalpine,2024,High upfront investment costs for sustainable supply chain practices,0
8,Voestalpine,2024,Complexity of integrating sustainable supply chain practices into existing supply chains,0
8,Voestalpine,2024,Limited scalability of sustainable supply chain practices,0
8,Voestalpine,2024,Complexity of implementing climate and environmental protection measures,-1
8,Voestalpine,2024,Limited availability of climate and environmental protection measures,13
8,Voestalpine,2024,High upfront investment costs for climate and environmental protection measures,0
8,Voestalpine,2024,Complexity of integrating climate and environmental protection measures into existing production processes,0
8,Voestalpine,2024,Limited scalability of climate and environmental protection measures,-1
8,Voestalpine,2024,Complexity of implementing net-zero targets,0
8,Voestalpine,2024,Limited availability of net-zero targets,0
8,Voestalpine,2024,High upfront investment costs for net-zero targets,0
8,Voestalpine,2024,Complexity of integrating net-zero targets into existing production processes,0
8,Voestalpine,2024,Limited scalability of net-zero targets,0
8,Voestalpine,2024,Complexity of implementing fossil fuel transition,-1
8,Voestalpine,2024,Limited availability of fossil fuel transition options,4
8,Voestalpine,2024,High upfront investment costs for fossil fuel transition,0
8,Voestalpine,2024,Complexity of integrating fossil fuel transition into existing production processes,-1
8,Voestalpine,2024,Limited scalability of fossil fuel transition,-1
9,AcciaieriedItalia,2021,Production costs of hydrogen,1
9,AcciaieriedItalia,2021,Need for large-scale development of hydrogen technology to be economically competitive,1
9,AcciaieriedItalia,2021,Gap between hydrogen technology and traditional fuels,1
9,AcciaieriedItalia,2021,Limited funding sources for hydrogen development,1
9,AcciaieriedItalia,2021,Limited collaboration among enterprises to make hydrogen production more efficient and automated,1
12,Dillinger,2019,Development and testing of new technologies on an industrial scale is required before they can be used for noticeable reductions in emissions.,1
12,Dillinger,2022,Uncertainty in prevailing conditions over the entire transformation period.,0
12,Dillinger,2022,Shifts in individual subprojects on the timeline.,-1
12,Dillinger,2022,Tightening (reduction) of the allocation of free allowances on the blast furnace converter route.,0
12,Dillinger,2022,Uncertainty in policy framework for decarbonisation on competitive terms.,0
12,Dillinger,2022,Technological capability limitations in providing solutions for decarbonisation.,0
12,Dillinger,2022,Dependence on EU Commission's Green Deal and carbon border adjustment mechanism (CBAM) for decarbonisation targets.,0
12,Dillinger,2024,Expected cost increase for the expansion of the electricity and natural gas networks,6
12,Dillinger,2024,Decisive or even sole cost transfer to the transforming industry,-1
12,Dillinger,2024,"Risks associated with the implementation of ""green electricity"" and hydrogen",1
12,Dillinger,2024,"Risks associated with the enforcement of a ""green steel premium""",0
4,Salzgitter,2017,Cost-effectiveness of decarbonisation measures,0
4,Salzgitter,2017,Preservation of jobs in the transition to a low-carbon economy,-1
4,Salzgitter,2017,Limited influence of companies on global frameworks for climate protection,0
4,Salzgitter,2017,Global yardstick for CSR issues may not align with European or German views,-1
4,Salzgitter,2017,Politicians' responsibility for creating a global framework for climate protection,0
4,Salzgitter,2018,Economic viability of production with high environmental standards,-1
4,Salzgitter,2018,Preservation of jobs in the company,-1
4,Salzgitter,2018,Limited role of companies in shaping global frameworks for climate protection and human rights,0
4,Salzgitter,2018,Global framework required for addressing climate protection and human rights issues,0
4,Salzgitter,2018,Politicians' responsibility for shaping global frameworks for climate protection and human rights,0
4,Salzgitter,2019,"Unilateral burdens from energy and climate policies that already exist today, and to which our competitors outside the EU are not exposed, are set to increase substantially.",0
4,Salzgitter,2019,Investments in the billion range envisaged for achieving the CO 2 reduction targets compound this scenario.,0
4,Salzgitter,2019,Cheaper but more CO 2 -intensive steel imports would inevitably crowd out our domestic industry.,0
4,Salzgitter,2019,A legal and economic environment that enables the viable operation of new plants and bolsters the competitiveness of low CO 2 products is needed.,5
4,Salzgitter,2019,Deindustrialization with all its ensuing fallout is a potential consequence of not meeting climate targets.,0
4,Salzgitter,2019,The economic viability and preservation of jobs must be ensured in order to guarantee production with the highest environmental standards.,-1
4,Salzgitter,2019,A global framework is required to actively and productively shape the future on issues like climate protection or respect for human rights.,0
4,Salzgitter,2019,The onus lies with the politicians to create a framework for global issues.,0
4,Salzgitter,2019,The transition away from coal to other sources of energy in steel production requires specific framework conditions to be created by politicians.,0
4,Salzgitter,2020,Economic viability of production,-1
4,Salzgitter,2020,Preservation of jobs,-1
4,Salzgitter,2020,Global framework for climate protection,0
4,Salzgitter,2020,Limited role of companies in shaping global climate protection frameworks,0
4,Salzgitter,2020,Politicians' responsibility for climate protection frameworks,0
4,Salzgitter,2020,European and German views of CSR topics not universally accepted,0
4,Salzgitter,2020,Emissions trading amendments,13
4,Salzgitter,2020,European Green New Deal specification,0
4,Salzgitter,2020,Steel imports to the EU regulations,0
4,Salzgitter,2020,Limited influence of companies on global climate protection frameworks,0
4,Salzgitter,2024,Economic fluctuations of the markets,1
4,Salzgitter,2024,Unpredictable development of energy costs,6
4,Salzgitter,2024,Availability and cost of renewable energy sources,4
4,Salzgitter,2024,Detecting and meeting specific market requirements for hydrogen and carbon dioxide transportation and storage,1
4,Salzgitter,2024,Technological transformation in terms of the SALCOS program,-1
4,Salzgitter,2024,Physical connection to the planned hydrogen grid,1
4,Salzgitter,2024,Use of finite fossil fuels (coking coal) in steel production,0
13,SIDENOR,2022,Lack of available data for 2020/2021,1
13,SIDENOR,2022,High energy consumption in production process,6
13,SIDENOR,2022,Limited ability to minimize carbon emissions,13
13,SIDENOR,2022,High carbon footprint due to energy usage,6
13,SIDENOR,2022,Difficulty in reducing energy consumption,6
13,SIDENOR,2022,Limited transparency in energy management,6
13,SIDENOR,2022,Limited quality in energy management system application,6
13,SIDENOR,2022,Limited ability to mitigate climate change,13
13,SIDENOR,2022,Limited compliance with energy management system ISO 50001,6
13,SIDENOR,2022,Limited ability to reduce GHG emissions along the value chain,13
13,SIDENOR,2022,Limited ability to address and mitigate the climate challenge,13
13,SIDENOR,2022,Limited ability to minimize carbon emissions along the value chain,13
13,SIDENOR,2022,Limited ability to ensure transparency in energy management system application,6
13,SIDENOR,2022,Limited ability to ensure quality in energy management system application,6
13,SIDENOR,2022,Limited ability to reduce energy consumption along the value chain,13
13,SIDENOR,2022,Limited ability to reduce carbon emissions along the value chain,13
